날짜,고객번호,카페,음식점,여행,서점,쇼핑,온라인결제,교통,미용실,병원,주유소,화장품,편의점,주차장,문화,이동통신,학원,스포츠,부동산,자동차,기기,기타,동물병원,세탁소,영화,정육점,해외직구,택시,사우나,보험,테마파크,OTT구독,배달,해외결제,대형마트,항공사,숙박
2022-07-25,7,0,0,0,31300,0,0,0,0,0,0,0,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,12300,0,0,17300,0,0,0,0,0,0,0
2022-07-26,8,0,18100,0,0,191300,32700,0,0,37500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-07,8,0,0,0,0,0,0,0,0,0,0,0,8600,33500,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,37700,0,0,0,0,0,0,0,0
2022-07-18,8,0,28100,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,17100,0,0,0,0,721600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25,8,0,20500,0,0,0,0,0,0,0,0,43600,0,0,63000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-04,8,0,29200,0,0,0,0,0,0,0,33100,0,0,0,0,0,0,0,0,0,18400,0,0,0,0,0,0,17300,31600,0,0,0,0,0,0,0,0
2022-07-14,8,0,0,0,0,0,0,0,0,0,0,0,5200,0,151100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56100,0,0
2022-07-22,8,0,20600,0,0,0,21300,0,0,0,0,0,9700,0,0,0,0,10700,0,0,0,0,0,0,31500,0,0,0,0,0,0,0,32500,0,0,0,0
2022-07-09,8,18600,25200,0,0,0,29600,0,0,0,35500,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-06,8,0,19000,0,0,0,0,0,0,0,50000,0,6700,0,0,0,0,12300,0,0,0,25100,0,0,0,0,0,0,0,23900,0,0,0,0,0,0,0
2022-07-01,8,0,15900,0,0,0,37400,0,0,0,0,0,0,0,0,0,0,48800,0,0,0,0,142400,0,0,0,0,0,0,0,30300,0,0,0,0,0,0
2022-07-24,8,0,16200,4767300,0,0,0,0,0,0,0,44200,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34600,0,0,0,0,0,0,3284250,1483050
2022-07-12,8,0,21600,0,41300,0,0,0,0,0,0,0,0,27300,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28,8,11400,26200,0,0,243800,27900,0,0,0,0,0,4900,0,0,0,0,0,0,0,0,0,602300,0,0,0,0,0,0,0,0,0,0,55312,50600,0,0
2022-07-13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,0,0,0,55000,0,0
2022-07-23,8,0,17900,0,0,0,0,0,0,59200,0,0,7000,0,0,0,0,0,0,0,26700,0,0,0,0,0,0,0,0,0,0,14700,34300,0,83700,0,0
2022-07-16,8,0,0,0,0,0,0,0,0,0,0,0,3700,13700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8700,0,0,0,0,0
2022-07-30,8,0,23500,0,0,0,0,0,0,0,0,26400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39100,0,0,0,0,0,31819,98000,0,0
2022-07-31,8,0,19300,0,0,0,0,0,0,0,32100,0,7800,15200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11100,0,0,0,0,0,0
2022-07-10,8,0,0,0,0,0,0,0,0,17400,0,0,0,0,0,0,0,30600,0,0,0,0,0,0,0,0,37200,0,0,0,0,0,0,0,0,0,0
2022-07-15,8,0,16700,0,0,0,0,0,0,95400,0,0,0,0,0,0,0,0,0,0,0,0,0,36620,13300,51300,39700,0,0,0,0,0,0,0,0,0,0
2022-07-11,8,0,29900,6188920,49200,0,0,0,0,58300,0,0,4600,0,0,13252,0,27200,0,0,0,0,444500,0,0,0,10900,0,0,0,0,0,8400,0,0,5382960,805960
2022-07-01,9,0,24200,0,0,0,0,0,0,0,0,0,3400,0,127600,0,0,0,0,0,0,0,0,0,0,0,31800,0,0,0,0,0,34800,0,0,0,0
2022-07-10,9,0,0,0,0,0,0,0,0,0,0,29200,0,0,0,16942,0,0,0,0,0,0,0,0,0,0,0,26500,28900,0,0,29900,0,0,51100,0,0
2022-07-18,9,0,18800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,0
2022-07-15,9,0,19800,0,0,0,0,0,0,46900,0,42000,0,0,128200,0,0,0,0,2868600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29,9,0,18600,0,0,0,0,0,0,57900,0,0,8600,0,0,0,0,33600,0,0,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0
2022-07-14,9,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,31300,5700,0,0,20400,0,0,0,0,0,0
2022-07-23,9,0,0,0,0,0,0,0,0,0,0,0,8500,0,49000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37400,0,0
2022-07-22,9,0,26900,0,0,0,0,0,8300,0,0,0,4900,0,0,0,0,0,0,0,0,0,0,48040,0,56200,34000,0,29300,0,0,0,0,0,0,0,0
2022-07-27,9,0,18400,0,0,0,0,0,0,21400,0,0,3300,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,39800,0,0,0,19400,0,0,0,0,0
2022-07-24,9,0,16900,0,0,233400,0,0,36800,0,0,0,4300,0,0,0,0,0,0,0,0,29900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-02,9,0,0,0,0,239700,0,0,0,27900,0,0,0,28200,0,0,0,0,0,0,0,0,0,48420,16400,23000,0,0,0,0,0,0,0,0,0,0,0
2022-07-12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,133700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22100,0,0,88200,0,0
2022-07-03,9,8600,27500,0,0,0,0,0,0,0,0,0,0,0,147700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12700,0,0,0,0,0,0
2022-07-09,9,0,15900,0,0,0,12800,0,0,58200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39900,0,0,0,0
2022-07-06,9,0,19900,0,0,0,0,0,0,0,0,0,5400,0,137700,0,0,0,0,0,0,0,0,0,35500,0,7200,0,0,0,0,0,0,0,0,0,0
2022-07-19,9,0,18800,0,0,0,24900,0,0,0,0,0,0,0,124300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25100,0,0,0,0,0,0
2022-07-05,9,0,15200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27100,34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-21,9,0,26800,0,0,0,22700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600,0,35700,32900,0,0,0,0
2022-07-28,9,0,17700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20100,0,16740,0,56300,0,0,0,0,0,0,0,0,0,0,0
2022-07-17,9,0,29300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30600,0,0,20300,0,0,0,0,0,27600,0,0,0,0,0,0,0,0,0,0
2022-07-31,9,0,22100,0,0,0,0,0,0,0,0,0,7000,0,68800,0,0,0,0,0,0,0,0,0,0,0,10100,0,0,0,0,8800,0,0,0,0,0
2022-07-08,9,0,28700,0,0,0,0,0,0,56200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48800,0,0
2022-07-30,10,0,18700,0,0,0,0,0,0,0,0,0,4600,7400,0,0,0,38700,0,0,0,0,796000,0,0,0,0,0,10700,0,0,0,0,0,0,0,0
2022-07-17,10,0,29800,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97700,0,0
2022-07-03,10,4700,18000,0,0,0,8600,0,0,0,0,0,9800,0,0,0,0,0,0,0,0,16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26,10,0,0,0,0,0,0,0,0,0,0,0,7900,0,0,0,0,33100,0,0,28500,0,0,0,32300,0,0,0,0,0,22700,0,0,0,0,0,0
2022-07-25,10,0,17300,0,0,0,0,0,0,146900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7100,0,0,0,0,0,0,0,0
2022-07-29,10,0,24100,0,0,0,0,0,18500,0,0,0,8000,0,0,0,0,0,0,0,0,9300,0,0,0,0,0,0,0,0,0,20200,0,0,0,0,0
2022-07-18,10,7600,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,25400,0,0,0,0,0,0
2022-07-27,10,0,21100,0,0,0,0,0,0,0,51900,0,0,0,0,0,0,39200,0,0,0,0,0,0,0,0,0,31100,0,0,9600,0,0,0,0,0,0
2022-07-20,10,0,24800,0,0,220600,18300,0,0,0,0,0,9300,0,0,0,0,0,0,0,0,0,0,30120,0,50400,0,0,0,28000,0,0,0,0,0,0,0
2022-07-09,10,0,21300,0,0,0,0,0,0,105500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,27800,0,0,0,0,43300,0,0
2022-07-13,10,0,24700,0,0,115100,23000,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,20800,20300,50700,0,0,0,0,0,0,0,0,0,0,0
2022-07-07,10,0,21900,0,0,0,0,0,0,0,6300,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25300,0,8000,0,0,0,0
2022-07-02,10,15900,17000,0,46200,0,0,0,0,0,0,0,7600,0,0,0,0,0,0,0,34200,23100,0,0,0,0,0,0,0,0,0,0,11400,0,0,0,0
2022-07-19,10,0,19500,0,0,0,9800,0,0,0,0,28300,0,22600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14200,0,19900,0,0,0,0,0,0
2022-07-06,10,0,17900,0,38700,120700,0,0,9200,0,0,0,6800,0,165900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-04,10,0,0,0,0,0,0,0,0,0,0,0,0,20200,144000,0,0,0,0,0,0,0,311900,0,0,0,0,0,0,0,20800,0,0,0,0,0,0
2022-07-05,10,0,24200,0,0,237400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500,0,0,0,0,0,0,0,0,0,36600,0,0,0,0,0
2022-07-16,10,0,26300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0
2022-07-31,10,0,0,0,0,0,0,0,0,110800,0,0,0,15100,0,0,0,0,0,0,0,0,0,40400,0,23200,0,0,0,0,0,0,0,0,0,0,0
2022-07-10,10,0,22700,0,0,0,0,0,0,0,0,0,0,0,62800,0,0,0,0,0,0,0,0,0,0,0,0,30300,0,11200,0,0,0,0,0,0,0
2022-07-12,10,0,20000,0,0,0,0,0,0,0,0,5700,5200,0,0,0,0,0,0,0,0,0,0,30760,0,23000,0,0,0,13100,0,0,14000,0,0,0,0
2022-07-01,10,0,16100,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,34600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28,10,0,0,0,0,0,0,0,0,0,0,0,0,25200,123800,0,0,0,0,0,0,0,731400,0,0,0,0,0,25500,0,0,0,0,0,0,0,0
2022-07-14,10,0,19700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18900,0,0,0,28200,0,12200,8800,0,0,0,0,0
2022-07-22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,84500,23370,0,0,0,0,0,34900,0,0,0,0,0,0,0,0,0,0,0,0,58800,0,0
2022-07-21,11,0,23700,0,0,0,0,0,0,0,0,0,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,35600,0,0,0,8700,0,0,0,0,0,0
2022-07-17,11,0,0,0,0,0,0,0,9300,0,0,47600,5300,0,57200,0,0,19600,0,0,0,34900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-15,11,19600,29300,0,0,0,0,0,0,0,19700,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18100,5900,0,0,0,0,0
2022-07-08,11,0,18200,0,30100,0,0,0,0,0,0,0,9100,0,115600,0,0,0,0,0,0,0,0,0,0,0,0,0,28300,0,0,0,0,0,0,0,0
2022-07-27,11,0,25500,0,16600,0,0,0,0,0,0,0,0,0,128500,0,0,0,0,0,0,0,0,0,0,0,0,0,26100,0,0,0,0,0,0,0,0
2022-07-20,11,0,19900,0,0,100100,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,24940,0,44900,22400,0,0,0,30500,0,36600,0,0,0,0
2022-07-22,11,0,28200,0,0,0,0,0,0,37800,35200,0,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-14,11,0,18700,0,0,0,34100,0,0,149800,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9300,8600,14600,0,0,0,0,0,0,0
2022-07-26,11,0,29000,0,0,0,0,0,0,0,0,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35500,0,0,0,0,38600,0,0,0,0,0
2022-07-25,11,0,18200,0,22900,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,37800,0,0,0,0,32500,0,0,0,0,0,0,0,0,0,0
2022-07-28,11,0,21900,0,0,0,0,0,28100,0,0,0,0,0,0,28674,0,26200,0,0,0,0,0,0,25600,0,34600,0,0,0,0,0,0,0,0,0,0
2022-07-04,11,0,0,0,31000,0,0,0,0,0,0,0,3700,0,0,0,0,11000,0,0,0,0,0,0,0,0,5700,26500,0,0,0,0,0,0,0,0,0
2022-07-30,11,0,27100,0,0,123600,0,0,0,0,0,9300,0,0,0,0,0,0,0,0,0,0,742300,17550,0,24800,0,0,0,0,0,0,0,0,0,0,0
2022-07-11,11,0,24600,0,0,0,0,0,0,0,0,0,9200,0,0,0,0,0,0,0,0,0,0,43700,38300,43600,6700,0,0,0,0,0,0,0,0,0,0
2022-07-16,11,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39800,0,0,0,0,10700,0,0,53900,0,0
2022-07-31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39100,0,1100100,0,0,645500,0,0,0,0,0,0,0,31100,0,0,0,0,0,0
2022-07-19,11,0,26400,0,23800,124400,28700,0,0,0,0,10000,0,0,22400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-06,11,0,24500,0,0,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32500,0,0,0,0,0,0,0
2022-07-10,11,0,27100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34400,0,32600,0,0,22100,0,0,0,0,0
2022-07-12,11,5800,20000,0,49900,0,0,0,0,0,0,0,0,0,158600,0,0,0,0,0,0,0,0,0,38700,0,0,0,0,0,0,0,32900,0,0,0,0
2022-07-05,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34600,0,0,20400,0,0,0,0
2022-07-07,11,0,0,0,0,0,0,0,0,0,0,25800,3600,39900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17400,0,0,0,0,0,0,0,0
2022-07-09,11,0,21800,0,0,0,0,0,0,0,0,0,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,16400,0,0,0,0,36100,0,0,71600,0,0
2022-07-10,12,0,27800,0,35700,0,0,0,36000,0,0,0,9800,0,0,0,0,0,0,0,0,0,0,12320,0,24700,0,0,0,0,0,0,0,0,0,0,0
2022-07-29,12,7500,27100,0,0,0,0,0,0,0,0,0,9200,0,94300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-04,12,0,0,0,0,0,0,0,0,0,0,0,8700,0,0,0,0,0,0,0,23500,0,0,0,0,0,0,0,0,14800,0,0,0,0,0,0,0
2022-07-25,12,0,28000,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,25900,0,0,0,11400,0,10800,0,0,0,0,0,0,0,0,0,0
2022-07-11,12,0,21300,0,0,0,0,0,0,0,0,0,9100,0,0,0,398204,0,0,0,0,0,0,0,0,0,21500,0,0,0,0,0,0,0,0,0,0
2022-07-08,12,0,28000,0,38500,0,0,0,0,0,0,0,5900,0,0,0,0,0,0,0,0,0,689100,0,0,0,0,0,0,0,21200,0,0,0,0,0,0
2022-07-26,12,0,19500,0,0,0,0,0,0,0,0,0,11100,18500,0,0,0,0,0,0,0,0,0,0,0,0,32200,0,0,0,18300,0,0,0,0,0,0
2022-07-16,12,10000,18500,0,0,0,0,0,0,0,9900,0,4500,0,0,0,0,0,0,0,33400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-30,12,16900,19600,0,0,264000,0,0,0,0,48400,0,9800,0,0,0,0,47700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-24,12,0,27400,0,0,76600,9800,0,0,0,0,0,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13900,0,0,0,0,0,0,0,0
2022-07-13,12,0,29600,0,0,0,37700,0,0,0,0,0,7100,0,0,0,0,0,0,0,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-01,12,19200,26400,0,0,0,0,0,0,0,0,0,7600,0,0,0,0,0,0,0,0,27500,0,0,0,0,38200,0,0,0,0,0,0,0,44500,0,0
2022-07-22,12,0,28500,0,0,0,0,0,0,0,0,25100,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22800,0,0,0,0
2022-07-14,12,0,0,0,0,0,0,0,0,0,0,0,10600,0,80400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-21,12,17300,0,0,0,0,0,0,23600,0,0,0,10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300,0,0,0,0
2022-07-06,12,0,0,0,0,0,0,0,0,0,0,0,10800,0,0,20642,0,32600,0,0,32900,10600,0,0,0,0,0,0,0,11800,0,0,0,0,0,0,0
2022-07-19,12,0,23200,0,37500,59500,17400,0,0,0,0,0,8600,0,0,0,0,0,0,0,0,0,0,0,27400,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-27,12,0,16600,0,0,0,0,0,0,59500,0,0,10000,9000,82300,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-15,12,0,25700,0,0,0,0,0,0,0,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,8100,0,0,0,14800,5600,0,12600,0,0,0,0,0
2022-07-09,12,4500,20000,0,31900,0,0,0,0,0,0,17600,5000,0,0,0,0,0,0,0,0,0,0,6310,0,33700,27200,0,0,0,18300,0,0,0,0,0,0
2022-07-23,12,0,0,0,0,0,0,0,0,0,0,0,8300,0,0,0,0,0,0,0,7300,0,0,0,0,0,0,0,0,0,0,7900,0,0,88700,0,0
2022-07-17,12,0,17200,0,0,0,0,0,0,0,0,40300,7900,0,0,0,0,0,0,0,0,0,0,0,32000,0,0,0,0,10600,0,0,0,0,0,0,0
2022-07-20,12,0,23800,0,32600,0,0,0,0,0,0,0,8500,0,73200,0,0,22800,0,0,0,0,0,0,0,0,0,0,0,33800,34200,0,0,0,0,0,0
2022-07-12,12,6200,28400,0,0,0,0,0,0,0,0,0,5300,0,0,0,0,0,0,0,0,0,0,21110,0,57200,0,0,0,0,0,31400,13500,0,0,0,0
2022-07-28,12,0,25000,0,0,185600,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,88000,0,0
2022-07-27,13,0,16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900,0,0,0,0
2022-07-16,13,5800,28100,0,0,0,39000,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38200,0,0,0,0,0,0,0
2022-07-10,13,0,29800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22700,29300,0,0,0,0,0,0,0,0,0
2022-07-20,13,0,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16100,0,0,0,0,0
2022-07-26,13,0,0,0,0,0,0,0,0,0,43800,0,5200,0,0,0,0,24600,0,0,0,0,0,0,0,0,0,0,11500,0,0,0,0,0,0,0,0
2022-07-23,13,0,26600,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13100,29700,0,0,0,0,0,0,0
2022-07-14,13,0,0,0,0,285400,0,0,0,0,0,0,0,0,42500,0,0,0,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,0
2022-07-09,13,0,18400,0,0,0,0,0,0,0,0,0,7300,0,0,0,0,0,0,0,37200,0,309400,6590,0,56100,0,11400,0,0,0,0,0,0,0,0,0
2022-07-07,13,8500,25900,0,0,75900,0,0,0,59700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-03,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,31600,20600,0,0,0,0,0,0
2022-07-25,13,0,16900,0,26600,0,0,0,25900,0,0,0,0,0,0,0,0,0,0,0,37500,0,0,0,39200,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-31,13,0,27400,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,40900,0,0,0,0,0,25160,0,59000,0,0,0,0,0,0,0,0,0,0,0
2022-07-15,13,0,16200,0,0,0,0,0,0,0,39100,0,0,0,0,0,0,0,0,0,0,0,0,0,11300,0,0,0,0,0,0,17900,0,0,0,0,0
2022-07-11,13,0,0,0,0,0,0,0,0,0,0,0,8800,0,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,0,23900,0,0,0,0,0,0,0
2022-07-17,13,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,23672,0,41500,0,0,0,0,0,29080,0,36700,0,0,0,0,0,0,0,0,0,0,0
2022-07-08,13,0,26300,0,0,0,0,0,0,40500,0,0,5400,0,147700,0,0,0,0,542300,0,0,0,0,0,0,29900,0,0,0,0,0,0,0,0,0,0
2022-07-12,13,0,29800,0,0,0,33700,0,0,0,52500,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-05,13,0,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26940,0,44100,0,0,0,0,0,28400,12300,0,69500,0,0
2022-07-13,13,0,24000,0,0,0,0,0,39800,0,0,0,0,0,117800,0,0,0,0,0,0,0,0,0,0,0,0,16500,19500,0,0,0,0,0,0,0,0
2022-07-21,13,0,19600,0,43900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509100,0,0,0,0,0,0,0,0,0,27900,0,96300,0,0
2022-07-30,13,0,25200,0,0,0,0,0,0,0,2300,0,5100,0,0,0,0,28600,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0
2022-07-24,14,0,29500,0,0,0,0,0,0,0,23200,0,0,0,0,11403,0,0,0,0,24400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29,14,17100,25300,0,0,0,0,0,33000,0,0,10300,0,0,139900,0,0,0,0,0,36800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26,14,0,20900,0,0,23900,0,0,0,0,0,0,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-08,14,0,25000,0,0,0,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,27270,0,52000,0,0,0,34200,0,0,0,0,0,0,0
2022-07-22,14,0,0,0,0,0,14800,0,0,0,0,0,4000,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,37900,0,0,0,0,0
2022-07-18,14,0,17500,0,0,0,0,0,0,0,30900,0,0,0,0,0,0,0,0,0,0,0,0,49970,0,34900,0,0,14800,0,0,0,27600,0,0,0,0
2022-07-15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625900,0,0,0,0,0,0,13700,0,13300,0,0,56500,0,0
2022-07-09,14,16500,16500,0,0,0,0,0,35400,0,0,0,0,35700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-19,14,0,21700,0,0,0,0,0,25500,0,0,0,0,0,117900,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0
2022-07-28,14,0,29000,0,0,0,0,0,0,0,0,42400,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,8300,0,0,13900,0,0,38200,0,0,0,0
2022-07-17,14,0,21000,0,43000,0,0,0,0,0,0,0,0,0,147600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14500,0,0,0,0,0,0,0
2022-07-13,14,0,0,0,0,0,6400,0,0,0,0,0,0,31900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-27,14,0,17200,0,25000,0,0,0,0,0,0,0,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10800,0,31500,0,0,0,0,0,0,0
2022-07-07,14,0,28300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,16200,0,0,0,0,0,0,0,11000,34500,0,0,0,0,0
2022-07-03,14,0,20100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28800,0,0,0,0,0,5410,0,55800,0,0,0,0,0,0,0,0,0,0,0
2022-07-05,14,0,0,0,0,0,0,0,0,0,2000,0,3100,0,0,0,0,0,0,0,0,0,0,42740,0,51800,0,0,0,0,0,0,0,0,0,0,0
2022-07-06,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,23000,0,0,0,0,0,0
2022-07-12,14,0,23300,0,0,209900,0,0,0,0,0,0,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0
2022-07-31,14,0,20900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13580,0,34000,0,0,28400,0,0,14200,0,0,0,0,0
2022-07-10,14,0,29100,0,0,0,0,0,0,0,0,19700,0,0,0,0,0,0,0,0,0,0,0,46100,28400,53900,13100,0,0,0,0,0,0,0,0,0,0
2022-07-04,14,0,26000,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,200504300,0,0,0,0,0,17000,0,0,34300,0,0,0,0,22700,0,0,0,0
2022-07-20,14,0,16300,0,34100,266800,0,0,0,146000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14200,0,0,0,61700,0,0
2022-07-01,14,0,28300,0,0,248300,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13400,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0
